Primary Id,Event Id,Event Name,Locations,Date_Time,Semester,Attendee Names,Gender,Department,Degree,Email,Phone Number,Rating,Attendee Satisfaction,Promotion Source,Interesting Exhibit Booths,Food 
200,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Alexis,Female,Mechanical Engineering,Graduate,brandonscott@example.com,-5314,3,Neutral,Posters,1,No
144,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Erin,Male,Mechanical Engineering,Undergraduate,xchandler@example.com,001-821-965-0436x93680,1,Somewhat Satisfied,Friends/Professors,0,Yes
211,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Fred,Female,Computer Science,Undergraduate,andrea70@example.com,(455) 042-8606,1,Somewhat Satisfied,Friends/Professors,3,No
155,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Logan,Male,Chemical Engineering,Graduate,xavier00@example.net,+1-472-654-5053x7227,2,Neutral,Posters,1,No
124,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Isabella,Female,Civil Engineering,Undergraduate,tamarashelton@example.com,(301) 386-5272,1,Neutral,Friends/Professors,2,No
172,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Tammy,Male,Computer Science,Graduate,mmoore@example.org,001-222-722-1246x429,5,Somewhat Satisfied,Email,3,Yes
202,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Louise,Male,Computer Science,Graduate,kristin05@example.com,(310)350-3982x05527,4,Wasn't Happy,Tech News,0,No
128,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Florence,Female,Computer Science,Undergraduate,copelandkelly@example.net,(933)877-6659x85016,1,Highly Satisfied ,Email,2,Yes
166,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Randy,Male,Electrical Engineering,Graduate,bondjacob@example.com,+1-895-930-2154x620,5,Neutral,Posters,2,Yes
222,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Bradley,Female,Computer Science,Graduate,prattwarren@example.org,001-804-041-6226,5,Somewhat Satisfied,Tech News,0,No
198,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Kathy,Male,Electrical Engineering,Undergraduate,riveradavid@example.com,(437) 835-1742,2,Wasn't Happy,Tech News,3,No
135,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Lois,Female,Mechanical Engineering,Undergraduate,manuelspencer@example.org,001-571-448-8101x041,4,Somewhat Satisfied,Friends/Professors,3,Yes
134,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Anne,Male,Computer Science,Undergraduate,bsharp@example.com,971.094.3513x540,2,Somewhat Satisfied,Posters,3,No
212,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Bonnie,Female,Electrical Engineering,Undergraduate,craig35@example.net,(465) 327-3758,5,Wasn't Happy,Posters,1,No
149,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Victor,Female,Chemical Engineering,Undergraduate,tiffany05@example.net,(584) 135-6445,1,Highly Satisfied ,Tech News,2,No
189,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Taylor,Female,Civil Engineering,Graduate,judy86@example.org,(740) 196-0097,2,Neutral,Posters,3,No
230,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Travis,Male,Computer Science,Undergraduate,qcampbell@example.net,(398) 809-3478,2,Highly Satisfied ,Email,3,Yes
251,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Phyllis,Female,Electrical Engineering,Undergraduate,tylerbrooks@example.org,(088)506-4429x0459,2,Somewhat Satisfied,Friends/Professors,0,Yes
254,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Shawn,Male,Chemical Engineering,Undergraduate,idavis@example.net,(497)326-0222x375,2,Wasn't Happy,Tech News,2,Yes
233,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Phillip,Female,Computer Science,Graduate,cflores@example.net,136.933.2258x133,5,Neutral,Tech News,0,Yes
231,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Shannon,Female,Computer Science,Undergraduate,vbrown@example.com,001-545-456-0885x4811,4,Neutral,Email,2,No
123,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Martin,Female,Chemical Engineering,Undergraduate,jackcruz@example.com,001-791-020-9429x525,4,Wasn't Happy,Friends/Professors,0,No
223,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Johnny,Male,Electrical Engineering,Graduate,brian04@example.org,(257)093-8525x1712,5,Somewhat Satisfied,Posters,1,Yes
152,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Craig,Male,Electrical Engineering,Graduate,mclaughlinbreanna@example.org,(157) 637-0702,2,Wasn't Happy,Tech News,0,No
133,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Allison,Female,Mechanical Engineering,Graduate,idorsey@example.com,(191) 208-0009,4,Neutral,Email,1,Yes
158,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Bobby,Male,Chemical Engineering,Undergraduate,michaelwilliams@example.net,(558) 180-0749,5,Somewhat Satisfied,Tech News,3,Yes
255,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Alyssa,Male,Chemical Engineering,Graduate,robertmckenzie@example.net,(898) 186-0426,5,Somewhat Satisfied,Tech News,2,No
126,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Ella,Male,Computer Science,Graduate,melindaschmidt@example.org,001-936-431-9536x05038,4,Highly Satisfied ,Friends/Professors,2,No
163,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Josephine,Female,Mechanical Engineering,Undergraduate,jeffrey94@example.com,(701) 527-9523,2,Neutral,Email,0,No
147,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Ernest,Male,Civil Engineering,Undergraduate,jennifer14@example.net,+1-118-401-5103x4057,5,Highly Satisfied ,Social Media,3,Yes
138,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Stanley,Male,Mechanical Engineering,Undergraduate,briggszachary@example.com,001-981-547-9714,5,Somewhat Satisfied,Friends/Professors,2,Yes
146,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Cody,Male,Chemical Engineering,Graduate,jeremycarlson@example.com,550-071-8145x33803,4,Highly Satisfied ,Posters,3,No
148,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Clarence,Female,Electrical Engineering,Undergraduate,robersonamanda@example.net,(513) 592-1244,4,Wasn't Happy,Friends/Professors,3,Yes
258,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Tina,Female,Computer Science,Undergraduate,ygarrett@example.com,001-148-380-4875,1,Neutral,Email,1,Yes
242,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Elijah,Female,Electrical Engineering,Undergraduate,codybonilla@example.com,(791) 137-9188,1,Neutral,Posters,2,No
178,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Leonard,Male,Mechanical Engineering,Graduate,bryce23@example.org,417.774.2444x65433,3,Somewhat Satisfied,Social Media,3,No
179,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Carlos,Male,Mechanical Engineering,Undergraduate,lopezchris@example.com,(095) 086-0783,3,Wasn't Happy,Social Media,3,Yes
207,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Dawn,Male,Civil Engineering,Graduate,beth05@example.org,(611)692-5560x15557,3,Wasn't Happy,Email,1,No
193,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Robin,Female,Civil Engineering,Graduate,grantmills@example.org,001-780-804-1884,3,Wasn't Happy,Social Media,3,No
176,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Edna,Female,Electrical Engineering,Undergraduate,jim53@example.com,629-904-0812x4698,3,Wasn't Happy,Posters,3,No
227,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Cameron,Male,Electrical Engineering,Graduate,kellylopez@example.org,001-513-357-5913x464,1,Wasn't Happy,Social Media,0,Yes
131,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Peggy,Female,Chemical Engineering,Undergraduate,dannytaylor@example.net,(754) 554-4519,3,Highly Satisfied ,Tech News,3,Yes
235,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Caleb,Male,Civil Engineering,Undergraduate,rfranklin@example.com,(929) 823-3792,4,Highly Satisfied ,Tech News,3,Yes
225,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Eleanor,Female,Electrical Engineering,Undergraduate,santoscathy@example.com,(508)055-6177x0640,1,Highly Satisfied ,Social Media,0,Yes
164,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Isaac,Male,Mechanical Engineering,Undergraduate,usalinas@example.com,001-047-307-0343x3739,3,Wasn't Happy,Friends/Professors,3,Yes
245,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Todd,Male,Civil Engineering,Graduate,ecarpenter@example.org,855-213-8195x6708,1,Somewhat Satisfied,Posters,1,Yes
119,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Jamie,Male,Mechanical Engineering,Graduate,ronald12@example.com,973-893-7799x88676,1,Highly Satisfied ,Social Media,0,No
121,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Earl,Male,Civil Engineering,Graduate,isims@example.com,001-238-576-1453x32764,1,Somewhat Satisfied,Email,0,No
208,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Francis,Male,Mechanical Engineering,Undergraduate,michelle27@example.net,(363) 446-5379,4,Neutral,Email,3,Yes
240,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Jimmy,Male,Mechanical Engineering,Graduate,kevingarrett@example.com,(058) 552-4062,1,Neutral,Social Media,1,Yes
220,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Mason,Female,Electrical Engineering,Undergraduate,joshuahughes@example.net,815-685-2190x61431,2,Somewhat Satisfied,Posters,2,No
182,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Danny,Male,Electrical Engineering,Graduate,ugriffin@example.com,240.408.8582x71729,4,Neutral,Posters,2,Yes
203,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Audrey,Female,Electrical Engineering,Graduate,rhondawagner@example.net,196.182.6251x4414,4,Neutral,Posters,3,No
130,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Rita,Male,Chemical Engineering,Undergraduate,buchananashley@example.com,(763) 544-3615,3,Neutral,Posters,3,No
204,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Luke,Male,Mechanical Engineering,Undergraduate,lauraarnold@example.net,(325) 591-3769,1,Highly Satisfied ,Tech News,2,No
190,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Dale,Male,Electrical Engineering,Undergraduate,morgan79@example.net,024.472.2979x06124,1,Highly Satisfied ,Posters,0,Yes
248,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Alex,Female,Electrical Engineering,Undergraduate,bdominguez@example.net,(505) 552-7784,3,Neutral,Posters,2,Yes
192,4,Innovation Day,"9492 Ochoa Turnpike, East Williamborough, RI 55903",21/2/2024 17:57,Spring,Paula,Male,Civil Engineering,Graduate,miguel10@example.org,-11863,1,Somewhat Satisfied,Friends/Professors,0,No
368,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Clara,Female,Civil Engineering,Graduate,rwilliams@example.net,063.779.8864x41985,4,Somewhat Satisfied,Tech News,3,Yes
339,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Wanda,Female,Mechanical Engineering,Undergraduate,zlarson@example.org,(918) 124-9754,3,Highly Satisfied ,Social Media,3,No
301,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Joel,Male,Computer Science,Undergraduate,obrienalexandra@example.com,(216) 274-3339,3,Neutral,Tech News,3,No
300,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Evan,Female,Electrical Engineering,Graduate,scottolivia@example.org,001-702-794-3252x89151,1,Wasn't Happy,Friends/Professors,2,Yes
285,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Norma,Female,Civil Engineering,Graduate,powellmichael@example.com,496.545.5903x502,5,Neutral,Email,3,No
344,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Luis,Male,Electrical Engineering,Undergraduate,pvaughn@example.net,001-294-781-7366x8105,5,Highly Satisfied ,Tech News,0,Yes
345,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Courtney,Female,Chemical Engineering,Graduate,kevinshelton@example.net,156-495-4175x68279,1,Highly Satisfied ,Posters,3,No
270,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Ethel,Female,Electrical Engineering,Graduate,pchavez@example.com,+1-384-050-8111x5720,4,Wasn't Happy,Tech News,0,No
286,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Nathaniel,Male,Computer Science,Undergraduate,ronnie81@example.org,(716)448-2128x134,5,Highly Satisfied ,Friends/Professors,2,No
331,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Wendy,Male,Mechanical Engineering,Undergraduate,ohurst@example.com,(372) 620-1036,4,Wasn't Happy,Friends/Professors,2,Yes
343,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Ellen,Female,Chemical Engineering,Undergraduate,fandersen@example.com,997.019.7771x6703,3,Highly Satisfied ,Posters,3,Yes
328,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Leslie,Female,Electrical Engineering,Graduate,david59@example.net,(500)273-1242x5744,2,Neutral,Social Media,3,Yes
354,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Marjorie,Female,Electrical Engineering,Undergraduate,vmonroe@example.org,001-989-985-9910x4456,1,Neutral,Email,2,Yes
271,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Vanessa,Male,Electrical Engineering,Undergraduate,bmccullough@example.org,(951) 675-1152,2,Somewhat Satisfied,Email,3,No
338,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Allen,Male,Civil Engineering,Undergraduate,gregoryhernandez@example.com,001-419-281-1330x5002,5,Wasn't Happy,Email,3,Yes
342,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Valerie,Female,Computer Science,Graduate,catherinealexander@example.com,(559)851-1265x0911,2,Wasn't Happy,Social Media,3,Yes
366,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Carrie,Female,Mechanical Engineering,Undergraduate,davismichelle@example.net,499.109.1757x7815,2,Highly Satisfied ,Posters,1,No
367,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Ava,Female,Mechanical Engineering,Undergraduate,ryancollins@example.com,(569) 897-2260,3,Neutral,Posters,1,No
330,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Eva,Male,Mechanical Engineering,Graduate,xlee@example.org,(994) 086-0803,5,Neutral,Social Media,3,Yes
357,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Frederick,Female,Chemical Engineering,Undergraduate,kanerachel@example.net,287-505-4249x06036,1,Neutral,Social Media,3,Yes
281,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Curtis,Female,Computer Science,Graduate,qstuart@example.net,976-588-6009x0102,1,Wasn't Happy,Tech News,0,No
341,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Edith,Female,Civil Engineering,Graduate,joshua55@example.com,(032)906-8972x29671,5,Highly Satisfied ,Friends/Professors,2,Yes
311,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Connie,Female,Chemical Engineering,Graduate,hubbardmorgan@example.com,+1-732-061-5672x1982,4,Neutral,Tech News,1,No
317,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Lucas,Female,Electrical Engineering,Graduate,matthew02@example.com,001-215-359-8152x5748,2,Highly Satisfied ,Friends/Professors,3,No
275,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Gladys,Female,Computer Science,Graduate,william51@example.org,001-496-298-9668,5,Wasn't Happy,Posters,2,Yes
280,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Cindy,Female,Electrical Engineering,Graduate,oliverconnie@example.org,538.322.0292x63572,1,Wasn't Happy,Email,3,Yes
348,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Tracy,Male,Electrical Engineering,Graduate,zhanson@example.org,+1-579-433-5415x045,5,Neutral,Friends/Professors,2,No
329,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Elaine,Male,Electrical Engineering,Graduate,jason80@example.org,001-088-638-9779x3559,1,Somewhat Satisfied,Friends/Professors,0,Yes
297,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Hazel,Male,Chemical Engineering,Graduate,fperkins@example.com,001-544-012-7399,4,Somewhat Satisfied,Posters,1,No
315,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Monica,Male,Computer Science,Undergraduate,zmcclain@example.com,(605) 590-3010,4,Somewhat Satisfied,Social Media,3,Yes
337,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Norman,Male,Computer Science,Undergraduate,fjuarez@example.org,-8198,3,Wasn't Happy,Friends/Professors,0,No
306,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Esther,Male,Mechanical Engineering,Graduate,zgamble@example.com,001-217-276-3869x9375,1,Wasn't Happy,Email,2,Yes
273,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Melanie,Female,Computer Science,Undergraduate,amanda98@example.net,001-976-328-8508,1,Highly Satisfied ,Tech News,1,Yes
353,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Brianna,Male,Mechanical Engineering,Undergraduate,wcoleman@example.com,971.814.0874x8210,3,Neutral,Tech News,3,Yes
294,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Antonio,Female,Civil Engineering,Graduate,thomas59@example.com,(642) 442-3796,5,Wasn't Happy,Tech News,3,No
267,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Jasmine,Female,Chemical Engineering,Graduate,donald34@example.org,001-075-461-6170x1591,3,Neutral,Posters,2,Yes
289,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Chad,Female,Computer Science,Undergraduate,parkcameron@example.net,(971)129-2784x351,1,Highly Satisfied ,Posters,3,No
272,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Katie,Female,Civil Engineering,Graduate,justincook@example.com,(664)043-1521x75686,3,Highly Satisfied ,Email,3,Yes
304,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Tony,Male,Chemical Engineering,Undergraduate,amyhawkins@example.net,+1-630-848-5940x7429,2,Neutral,Email,2,No
296,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Rodney,Female,Civil Engineering,Graduate,sanchezbrandon@example.com,001-651-263-7355x7003,5,Neutral,Social Media,1,Yes
326,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Glenn,Female,Mechanical Engineering,Graduate,hsmith@example.net,939-162-3402x8980,1,Wasn't Happy,Social Media,3,No
358,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Marvin,Male,Computer Science,Undergraduate,williamlane@example.net,001-121-023-5278,1,Somewhat Satisfied,Posters,1,Yes
274,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,April,Female,Mechanical Engineering,Graduate,pennydean@example.net,(300) 686-8066,1,Somewhat Satisfied,Email,3,Yes
295,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Derek,Female,Chemical Engineering,Graduate,kayla19@example.org,+1-989-933-9587x141,3,Neutral,Posters,0,No
355,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Erica,Female,Computer Science,Undergraduate,kimberlypowell@example.com,216.201.0305x930,2,Highly Satisfied ,Email,3,No
266,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Ian,Male,Mechanical Engineering,Undergraduate,charles79@example.net,746-320-0372x16987,3,Wasn't Happy,Tech News,1,No
321,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Adrian,Female,Electrical Engineering,Graduate,angela65@example.org,(621) 250-6575,4,Highly Satisfied ,Posters,1,Yes
313,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Theodore,Male,Electrical Engineering,Graduate,jdelgado@example.net,(652) 036-0041,5,Highly Satisfied ,Social Media,3,Yes
359,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Alexandra,Female,Mechanical Engineering,Undergraduate,robert92@example.com,880-079-5176x294,1,Wasn't Happy,Friends/Professors,3,No
347,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Marcus,Male,Chemical Engineering,Undergraduate,lewisanthony@example.org,001-945-397-2236,2,Somewhat Satisfied,Tech News,0,Yes
279,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Alfred,Female,Mechanical Engineering,Graduate,jillmorgan@example.com,695-379-7645x4820,4,Wasn't Happy,Social Media,2,Yes
276,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Jackson,Female,Mechanical Engineering,Graduate,goodmanrichard@example.com,(235) 462-5458,5,Neutral,Email,3,Yes
325,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Edwin,Female,Computer Science,Graduate,garrettelizabeth@example.org,(120)653-6248x4320,4,Somewhat Satisfied,Posters,0,No
298,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Melvin,Female,Civil Engineering,Undergraduate,paynemelinda@example.com,001-372-569-2142,4,Highly Satisfied ,Friends/Professors,1,No
293,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Sylvia,Male,Mechanical Engineering,Graduate,wmcdonald@example.org,(986) 320-8402,4,Wasn't Happy,Email,2,Yes
318,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Sheila,Female,Electrical Engineering,Graduate,ecampos@example.net,(643) 384-1444,2,Neutral,Email,3,No
269,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Alicia,Female,Chemical Engineering,Graduate,ricardoramirez@example.org,(172) 119-3521,5,Highly Satisfied ,Friends/Professors,3,No
302,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Steve,Male,Computer Science,Undergraduate,rodriguezamanda@example.org,(315) 521-5611,4,Highly Satisfied ,Friends/Professors,3,Yes
299,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Leah,Male,Mechanical Engineering,Undergraduate,cannonthomas@example.net,757.432.2011x037,3,Neutral,Social Media,3,No
303,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Hunter,Male,Computer Science,Undergraduate,derrick00@example.com,430-190-8691x5355,5,Highly Satisfied ,Tech News,3,Yes
356,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Lee,Female,Computer Science,Graduate,ronaldbauer@example.org,(343) 643-0077,4,Somewhat Satisfied,Posters,3,No
335,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Jeffery,Female,Civil Engineering,Undergraduate,moodychristopher@example.org,(999) 596-4626,2,Wasn't Happy,Posters,1,No
333,5,Kaplan Pitch Tank,"73075 James Locks, South William, DE 56433",11/6/2023 02:33,Fall,Kristen,Female,Chemical Engineering,Undergraduate,klinevalerie@example.com,+1-148-611-3855x87005,4,Somewhat Satisfied,Email,1,No
